rmse_arr,mae_arr,rse_arr,rae_arr,mape_arr,nlpd_arr,nrmseo_arr,nrmsep_arr,picp_68_arr,picp_95_arr
1.651092738700593,1.0390071549103406,4.4613532407694505,4.0877132926913236,421.38810346154855,1.5281271896476474,78.04609862458565,1.492286842379267,0.6884057971014492,0.8623188405797102
1.5691079751483112,0.9705330088271753,2.9685788820271974,2.5894733759995896,268.9082297740502,0.5111830772973445,66.385277995838,1.0614669636974294,0.3115942028985507,0.13768115942028986
